time,case_id,q_heater,T_amb,h_amb,Pr,air_flow_L_min,TP1,TP2,TP3,TP4,TP5,TP6,TW1,TW2,TW3,massFlowRate,case_status
22.587222672448057,salt_test_1,232.3,295.0,7.5,31.7,37.0,455.05682172333974,455.3923825933981,454.93058056207866,454.92314135826666,454.87789565361925,454.8765162970963,457.7787564968774,457.88077092852524,456.4528635562257,0.01711825499797828,success
25.13760466075203,salt_test_1,232.3,295.0,7.5,31.7,37.0,454.9946303445221,455.4675089082145,455.07459779209086,454.8489031664376,454.74501664985706,454.7301540077967,457.9309589835782,457.9104952447082,456.21220593954195,0.01891745761759937,success
27.781307584404463,salt_test_1,232.3,295.0,7.5,31.7,37.0,455.0028403621947,455.68380167789684,454.7440193836809,454.9592382452617,454.97838105104046,454.87777618403055,458.08337561923184,457.9885248408399,456.33936639028275,0.020754143037440647,success
30.514967547544263,salt_test_1,232.3,295.0,7.5,31.7,37.0,455.225615328386,456.0839679175102,455.0200457188481,454.9280783979585,454.8516616211682,454.77234820430914,458.58197447498156,458.01384185430044,456.48420185812245,0.022623066108547158,success
33.31279594148316,salt_test_1,232.3,295.0,7.5,31.7,37.0,455.0984706445749,456.12033848867713,454.902248963959,454.83756903859864,454.74398398223883,454.7107368360269,458.6732963875957,457.88772372957305,456.322885135955,0.024504107624956823,success
36.207135055004485,salt_test_1,232.3,295.0,7.5,31.7,37.0,455.1844724153351,456.4945906851413,455.1118578069666,454.9236130929756,454.70381389123173,454.804672080789,459.02697867515457,457.9184945799149,456.15221970487573,0.026416357647947617,success
39.1648962958839,salt_test_1,232.3,295.0,7.5,31.7,37.0,455.1820706667955,456.7467367495011,455.34704364156045,454.8983445568901,454.8198764859772,454.6967658732084,459.1798572742537,457.88834303437045,456.3283269183569,0.02833526989333832,success
42.201375419218984,salt_test_1,232.3,295.0,7.5,31.7,37.0,455.1747039681131,456.8645090362294,455.81789524294464,455.01079239128745,454.83941993072165,454.6936973601503,459.326396272151,458.0150507772848,456.328694958109,0.030268362345911425,success
45.282292510604755,salt_test_1,232.3,295.0,7.5,31.7,37.0,455.1957809947994,457.1065759741053,456.12552709644797,454.9003431545643,454.795757267796,454.6406893445235,459.6955076508836,457.90910620215925,456.30086830796074,0.032191737739816054,success
48.44534004072735,salt_test_1,232.3,295.0,7.5,31.7,37.0,455.3146520846641,457.43901830705556,456.5755875418603,454.9317819519157,454.8698019522413,454.7657283254615,459.95494387749227,457.9052447683595,456.29563763036424,0.03412678143681634,success
51.6584646121463,salt_test_1,232.3,295.0,7.5,31.7,37.0,455.2689121057421,457.4871186619219,457.170280737253,455.0821977394984,454.82292891980177,454.81195834492564,459.9873245965536,458.0805663246189,456.28885422066844,0.036051634246119464,success
54.933294773573344,salt_test_1,232.3,295.0,7.5,31.7,37.0,455.31069544120544,457.6754692557798,457.5297556343862,455.3208395609195,454.9328140854775,454.86107422248887,460.22827238383945,458.40130556401965,456.4562121496149,0.03797140943563571,success
58.27052868864161,salt_test_1,232.3,295.0,7.5,31.7,37.0,455.3551029779952,457.83450095758064,457.835427154779,455.8013176126764,454.847893230952,454.77769024036957,460.45713801385216,458.7162106971351,456.3590280394498,0.03988444559311329,success
61.70321712519704,salt_test_1,232.3,295.0,7.5,31.7,37.0,455.47883316428795,458.16755255193067,458.2036229412285,456.1487824016782,454.9229016537271,454.8856554444989,460.73238121580965,459.16170680865457,456.4828635792274,0.04180697702536293,success
65.16557567366456,salt_test_1,232.3,295.0,7.5,31.7,37.0,455.4705982401168,458.5010510468433,458.5214560283843,456.65620009079925,455.02698601412425,454.818892703991,461.00802180958186,459.6108524505002,456.5309735269956,0.04370012529434888,success
68.6786602061424,salt_test_1,232.3,295.0,7.5,31.7,37.0,455.4782337068016,458.6761321774544,459.03744259992897,457.25178962627166,455.1797606385977,454.82854948572805,461.19386658625365,460.2611414804119,456.79722172289263,0.04557430821104936,success
72.24962906223901,salt_test_1,232.3,295.0,7.5,31.7,37.0,455.4338540064884,458.7389197839083,459.45914302849474,457.605687890466,454.94340194066075,454.9034366598812,461.26977377346316,460.6476806792264,456.4076153628023,0.047431747071045534,success
75.8976343210387,salt_test_1,232.3,295.0,7.5,31.7,37.0,455.3994446364453,458.9598324267359,459.8459128266161,458.02229817609685,455.3337426162022,454.9668842955277,461.4291975019104,461.019417667074,456.8467092357999,0.049280346724959,success
79.5846791991741,salt_test_1,232.3,295.0,7.5,31.7,37.0,455.6161796965813,459.19838185725854,460.2300238304726,458.5873070758962,455.64671138241226,454.8824053680348,461.64544588362264,461.62595642188865,457.0508954876156,0.05109925202839172,success
83.3330354496748,salt_test_1,232.3,295.0,7.5,31.7,37.0,455.64680726450536,459.4699792510411,460.5285222651222,459.0869761309554,456.11759171714874,454.9206783972234,461.97260170521554,462.0074841608862,457.55493506071053,0.052898257721704436,success
87.13173437758083,salt_test_1,232.3,295.0,7.5,31.7,37.0,455.5861919871742,459.63452069303816,460.98804221278016,459.45099313766775,456.30062505939054,454.9605616460152,462.087160131565,462.50634259330104,457.8670513574371,0.05467078046601712,success
90.9862019777028,salt_test_1,232.3,295.0,7.5,31.7,37.0,455.667185406485,459.8688580348019,461.359818332877,459.8459653717463,456.688242813453,455.0160309942635,462.3657849138502,462.81580890961385,458.141102675079,0.05641825693173533,success
94.88802486039032,salt_test_1,232.3,295.0,7.5,31.7,37.0,455.7108118185004,460.07182040595137,461.8290345194874,460.3155648292125,457.0550248728203,454.9758787302131,462.576626557951,463.34668523270216,458.58155863152035,0.05813595828701616,success
98.82858452647069,salt_test_1,232.3,295.0,7.5,31.7,37.0,455.7369932607379,460.2154442398434,462.23020758364413,460.92779310606943,457.3044155003436,455.17091721062667,462.83249610593754,463.93691551086823,458.8013269574761,0.059819638624394614,success
102.83146203886038,salt_test_1,232.3,295.0,7.5,31.7,37.0,455.76399087215185,460.42308162309706,462.41894238594006,461.25145172730424,457.62800216298695,455.0997292601905,462.8805291233642,464.12217361834803,459.07577471510257,0.06147876855986141,success
106.87866012131103,salt_test_1,232.3,295.0,7.5,31.7,37.0,455.6708071874997,460.62425649759325,462.7096138787067,461.72951739296724,457.9831983628695,455.21375884319497,463.1181670509947,464.6917141868937,459.4657858991601,0.06310532277606802,success
110.96690616803802,salt_test_1,232.3,295.0,7.5,31.7,37.0,455.8423461973286,460.77648581110833,463.0981392447395,462.17703046616435,458.16412153736223,455.15735915509833,463.2682706666291,465.18805588456115,459.6384098556299,0.06469797458180494,success
115.10256359522114,salt_test_1,232.3,295.0,7.5,31.7,37.0,455.6319908181999,460.99297429903515,463.3787506723837,462.61959270540484,458.52186040199234,455.3001702480666,463.5148398257039,465.6972915094833,459.9974921085694,0.06625928625125511,success
119.28429609415655,salt_test_1,232.3,295.0,7.5,31.7,37.0,455.8076483072913,461.2655074959877,463.68315189752224,462.9436658864588,458.9038057368322,455.3519912880777,463.8178437125669,465.958029300754,460.4414861473786,0.06778890342296542,success
123.52955629207754,salt_test_1,232.3,295.0,7.5,31.7,37.0,455.7814087828474,461.3203345660744,464.0451195119095,463.4023607699396,459.2429221464518,455.3372288814986,463.79581039099304,466.4152455639281,460.77553937417264,0.0692932505677298,success
127.80315196509821,salt_test_1,232.3,295.0,7.5,31.7,37.0,455.8109148763489,461.42699775615887,464.2628317272969,463.67129286991405,459.50250498081095,455.58304313065656,463.88593015465364,466.6006586654326,460.97363369597963,0.0707603688593624,success
132.14089967694804,salt_test_1,232.3,295.0,7.5,31.7,37.0,455.8862187275853,461.4306091862445,464.6826706675462,464.0844799810021,459.6558881335261,455.50187789105865,463.8485736554479,467.1560373158283,461.1105329933341,0.0722032313039026,success
136.52585147102508,salt_test_1,232.3,295.0,7.5,31.7,37.0,455.84508514839627,461.73205323965186,464.9036577653381,464.39140100377665,460.033765167205,455.6649274637246,464.1857430148117,467.4817548535361,461.54788203393093,0.07361674496183862,success
140.94434668251895,salt_test_1,232.3,295.0,7.5,31.7,37.0,455.6206043510405,461.6727481208723,465.1985797140902,464.9114777755114,460.39926488211523,455.64929235840634,464.19957016260116,467.9129065276676,461.8942641115277,0.07499768872632379,success
145.39507603034633,salt_test_1,232.3,295.0,7.5,31.7,37.0,455.5583964771382,461.83502457552083,465.41916111496914,465.15373147065856,460.63550559102964,455.5681705089271,464.337306927612,468.14274361824755,462.1869197141521,0.0763471880426834,success
149.89642504567033,salt_test_1,232.3,295.0,7.5,31.7,37.0,455.7353446978759,462.1275397434869,465.62031149676085,465.42024384886895,460.8322500195472,455.6377648918414,464.5767680437416,468.3392913630785,462.4650146980779,0.07767223896880936,success
154.46042862339695,salt_test_1,232.3,295.0,7.5,31.7,37.0,455.5603786216428,462.2193451239322,465.8371877593033,465.7637111873015,461.0071828322166,455.74870042233186,464.700706750108,468.80787724024935,462.5493290539378,0.07897754772955667,success
159.04772976346092,salt_test_1,232.3,295.0,7.5,31.7,37.0,455.60749168229216,462.24581018716134,466.1162449461091,466.0727912245693,461.3580263482749,455.76164988077187,464.7473838345509,469.2079051908539,462.8562898347217,0.08025349289246557,success
163.68294446829526,salt_test_1,232.3,295.0,7.5,31.7,37.0,455.6377577841751,462.20775341152813,466.3023426762656,466.4328059684049,461.4812961637422,455.80095009154593,464.7329373581086,469.4686616221442,462.97269396519823,0.0815088322775584,success
168.34224365185034,salt_test_1,232.3,295.0,7.5,31.7,37.0,455.3966433290514,462.39297206870054,466.56368134719037,466.52139239079236,461.6435196750128,455.8110186053551,464.8633023510586,469.58457756670003,463.1006849689896,0.08273906907929995,success
173.0495486774064,salt_test_1,232.3,295.0,7.5,31.7,37.0,455.3122957788155,462.4383553963349,466.7320851724761,466.82572576731184,461.8725705886086,455.72263949732337,464.92583339345197,469.8528301319972,463.3272369493895,0.08395252925299283,success
177.79111262520874,salt_test_1,232.3,295.0,7.5,31.7,37.0,455.45045344327895,462.60530238507437,466.7991318459516,467.1246538834727,462.24173120640853,455.8786756089553,465.0143806484074,470.0754030891443,463.6915604308835,0.08514760965029924,success
182.5797301427385,salt_test_1,232.3,295.0,7.5,31.7,37.0,455.37759935218423,462.7886939718029,467.07789687812186,467.59085263642703,462.3223470478864,455.7443445693296,465.231124681691,470.657686267978,463.80258028931615,0.08632950668920783,success
187.39837798262923,salt_test_1,232.3,295.0,7.5,31.7,37.0,455.29488427620987,462.6711599765294,467.1177710848784,467.6844411202503,462.5653106263254,455.9718738860053,465.2520457594383,470.6227123752768,464.04395345403736,0.08749600909568235,success
192.26488987655995,salt_test_1,232.3,295.0,7.5,31.7,37.0,455.25435234186415,462.6295926159539,467.31753468706404,467.8060091421858,462.5915364463862,455.89937171645033,465.0201855823192,470.79547589690264,464.1287229817143,0.08865338761689566,success
197.18144236571044,salt_test_1,232.3,295.0,7.5,31.7,37.0,455.1156447053952,462.6290639151987,467.47412383679244,468.0661412190247,462.85163751658234,455.91021396522757,465.112173787567,471.08008380627484,464.33168756583234,0.08980393454971611,success
202.1247022466191,salt_test_1,232.3,295.0,7.5,31.7,37.0,454.9937972429481,462.74179909964283,467.45126444211627,468.3545739343443,462.86382424449613,455.95423652699765,465.2527590111101,471.3987194173831,464.3539517586743,0.0909440047895462,success
207.09865917203192,salt_test_1,232.3,295.0,7.5,31.7,37.0,455.02946644752933,462.7489496236148,467.7334766732057,468.3390405627026,463.0235506982814,455.9920694937372,465.23023216134845,471.3598398459742,464.4626369970036,0.09207630646560214,success
212.11393432094113,salt_test_1,232.3,295.0,7.5,31.7,37.0,454.8907987284932,462.6814517867855,467.83694954139503,468.4837668241535,463.3484246727723,455.8481159067597,465.1410439106172,471.5031085491952,464.93065345423213,0.09320482320864235,success
217.16126347995655,salt_test_1,232.3,295.0,7.5,31.7,37.0,454.7612142904657,462.78746393843846,467.90100363991047,468.7529650923321,463.3133275185261,455.8090150206906,465.2844100118191,471.71489068891066,464.8386768390054,0.09432885513028072,success
222.2612146916163,salt_test_1,232.3,295.0,7.5,31.7,37.0,454.8559152309657,462.68525524692836,467.9593067260624,468.82694955525034,463.30390078550425,455.84346363487134,465.18500697685323,471.7624809845523,464.8933444439655,0.09545413789644401,success
227.3884978858534,salt_test_1,232.3,295.0,7.5,31.7,37.0,454.73283920558,462.8605809199981,468.03387750159226,468.9607241475833,463.4185720022218,455.73889993737146,465.3564750497515,471.96379818099643,464.9584162918236,0.09657604219281327,success
232.54616401224624,salt_test_1,232.3,295.0,7.5,31.7,37.0,454.6925933993734,462.84659922985264,468.04768019996897,468.9747296135344,463.5224947901112,455.79202112213625,465.25271362379505,471.9392198746723,465.0969765877068,0.09769600389832461,success
237.75015940465192,salt_test_1,232.3,295.0,7.5,31.7,37.0,454.5036128272108,462.834592193,468.1585460000989,469.26727742878785,463.65446272929745,455.9573415993246,465.3272220116022,472.2018881473844,465.1420383530252,0.09881794121693303,success
242.99335641716866,salt_test_1,232.3,295.0,7.5,31.7,37.0,454.4538655159128,462.6929942038155,468.1830245179342,469.3380128477545,463.57015104212155,455.6999394329002,465.1502385693009,472.2747155241794,465.1060090825194,0.09994047395502723,success
248.27444225785766,salt_test_1,232.3,295.0,7.5,31.7,37.0,454.3520371180156,462.7527202925393,468.2751057870885,469.3249306215566,463.5124440969185,455.7848177788732,465.22533349879865,472.3004241978479,465.14771941539396,0.1010632034906041,success
253.58254411843296,salt_test_1,232.3,295.0,7.5,31.7,37.0,454.28893778085825,462.67988503304366,468.2060217038926,469.4038042442005,463.66305337122503,455.5653780006086,465.19123377121076,472.3111753011918,465.10187664814475,0.1021834244029126,success
258.9230885512179,salt_test_1,232.3,295.0,7.5,31.7,37.0,454.3063988535086,462.6371612958719,468.3505983127102,469.2480600060051,463.71211543607006,455.6358244498408,465.16919773339595,472.1806865708629,465.2709288838233,0.10330159339450658,success
264.31815709841806,salt_test_1,232.3,295.0,7.5,31.7,37.0,454.1623571745102,462.61848220101047,468.36826874785163,469.51514230027294,463.73752532578465,455.51751655313456,465.16332106772256,472.4333854538195,465.32242253670523,0.10442126359935423,success
269.72444598449704,salt_test_1,232.3,295.0,7.5,31.7,37.0,454.19216570832776,462.5194054335039,468.36677762039466,469.49551224396714,463.8448687296464,455.4648541509342,464.994584780655,472.5046252171562,465.3659251085319,0.10553213094892398,success
275.1591099251597,salt_test_1,232.3,295.0,7.5,31.7,37.0,454.1343542083651,462.48669415989673,468.36136633924997,469.5866833492917,463.7692772699085,455.43725639607806,465.03289429873274,472.60708256076765,465.3075378916944,0.10663619539013262,success
280.64473216483657,salt_test_1,232.3,295.0,7.5,31.7,37.0,454.21783345923,462.6462385944628,468.45705843766893,469.6424698656946,463.80771562993976,455.45008167843395,465.204924971094,472.7428269138537,465.37169735332543,0.10773610605556341,success
286.155203157881,salt_test_1,232.3,295.0,7.5,31.7,37.0,453.8989925253853,462.5503418777385,468.2947542440612,469.5920885299306,463.64838852933775,455.2396114493457,465.1071737739658,472.51721203996897,465.11487377103947,0.10882443698928808,success
291.6933528573057,salt_test_1,232.3,295.0,7.5,31.7,37.0,454.04244756541755,462.569012155637,468.47929988691175,469.51216377505966,463.7955381035432,455.14560163944026,465.13850055257757,472.4781839271142,465.3164086899504,0.10989942445956606,success
297.2649823669577,salt_test_1,232.3,295.0,7.5,31.7,37.0,453.93207586281625,462.62163097556004,468.4767401003457,469.7022187952254,463.8800474599002,454.9670937591846,465.1143468502641,472.74784936469155,465.3356472131193,0.11095963243687006,success
302.86746484171886,salt_test_1,232.3,295.0,7.5,31.7,37.0,453.91318558423586,462.39699859075586,468.4958576114484,469.637082611443,463.7578583983408,454.99933076945695,464.8882919950022,472.6262439211936,465.2232960462747,0.11200181451983038,success
308.5214041635566,salt_test_1,232.3,295.0,7.5,31.7,37.0,453.78096172536095,462.47201607825883,468.5216186946005,469.69273345518394,463.6981759969124,454.8394169258685,465.01326861722856,472.6763835582486,465.16659785963185,0.11302679482793762,success
314.1911115396656,salt_test_1,232.3,295.0,7.5,31.7,37.0,453.8507815907124,462.55336278825376,468.4589201771097,469.69339420415184,463.67121716190286,454.8321518965792,464.98503657249734,472.7788526893188,465.16390374826824,0.11402510754698197,success
319.8909038908398,salt_test_1,232.3,295.0,7.5,31.7,37.0,453.9458991479047,462.58126230836956,468.51393642735803,469.7377691738344,463.7828116958344,454.66913811759946,465.09173376073295,472.7208488658584,465.2903004777586,0.11499640569816728,success
325.6231573627181,salt_test_1,232.3,295.0,7.5,31.7,37.0,453.8870840860177,462.5366973476886,468.6130234111823,469.60521900489255,463.5473705199283,454.7202216837954,465.01016939808005,472.54740926142586,465.0705221782792,0.11593810754130235,success
331.3834559261942,salt_test_1,232.3,295.0,7.5,31.7,37.0,453.9159152107906,462.672937324701,468.6283404967857,469.91451829534594,463.59596122986136,454.33275316814826,465.15449787215795,472.8486712973526,465.02341579537057,0.11684658315480488,success
337.1762060446413,salt_test_1,232.3,295.0,7.5,31.7,37.0,453.91049625450495,462.6382746056214,468.647296322727,469.867661993668,463.62736256584657,454.3809107961645,465.05119888322645,472.8844467097837,465.22870133693857,0.11771973849104525,success
343.01378139486394,salt_test_1,232.3,295.0,7.5,31.7,37.0,454.0590845483737,462.5626530627658,468.55211660074355,469.970357119167,463.6389187889964,454.39183095597565,465.01812584747563,472.9856191993373,465.1980952368342,0.11855663339236452,success
348.86574991297203,salt_test_1,232.3,295.0,7.5,31.7,37.0,454.0063395147918,462.63095357402455,468.76463458188164,470.0781634456628,463.53722801772795,454.2145462672744,465.12992887755166,473.0095783271485,465.0744061561976,0.11935051933579735,success
354.75488721580115,salt_test_1,232.3,295.0,7.5,31.7,37.0,453.8817053996854,462.82321127999467,468.8698764716861,469.9649173971828,463.59425216465723,454.1055593138756,465.3676339386993,472.91564758429644,465.0759256450769,0.12010246411372663,success
360.68534742890057,salt_test_1,232.3,295.0,7.5,31.7,37.0,454.0602185224143,462.8569962362317,468.9185355934396,469.86782643216503,463.5502083174302,454.0797316172431,465.40649756570207,472.89456206405583,465.0456429840935,0.12081097865664715,success
366.6384421021622,salt_test_1,232.3,295.0,7.5,31.7,37.0,454.0235863509579,462.7365890561926,468.92466491017774,469.995303225979,463.5907884100336,453.92932258262874,465.2325727324428,473.02416656460525,465.1188467310653,0.12147235782024175,success
372.61224825334824,salt_test_1,232.3,295.0,7.5,31.7,37.0,453.99368258257635,463.07226501047626,468.8563611043219,470.0312723481512,463.5857493456581,453.99523108110526,465.5628005926148,472.999111243971,465.10682134497785,0.12208559141692053,success
378.62564143109097,salt_test_1,232.3,295.0,7.5,31.7,37.0,454.291045277575,463.0955455360755,469.13850876705936,470.1553958958086,463.5271473874465,454.13466245332796,465.5540115767247,473.18650670590125,464.9410942655427,0.12265206003073492,success
384.6638777085549,salt_test_1,232.3,295.0,7.5,31.7,37.0,454.5260006675363,463.24523891084243,469.1403270525549,470.2764073902032,463.6463042611125,453.99311915446106,465.7653567356912,473.3050001195677,465.184268224326,0.12317024844564443,success
390.74235950533966,salt_test_1,232.3,295.0,7.5,31.7,37.0,454.51474777710223,463.20379838875135,469.0454850048844,470.19144796637823,463.7554671078165,453.7836666909089,465.69141948872596,473.10229387894225,465.40487948723666,0.123641854436417,success
396.8345786420081,salt_test_1,232.3,295.0,7.5,31.7,37.0,454.51353505588276,463.3133100513847,469.38057275801873,470.4673822213609,463.6530999844543,453.7827001373682,465.8436042783421,473.4517790338384,465.0584354869467,0.12406585484779076,success
402.96468528853967,salt_test_1,232.3,295.0,7.5,31.7,37.0,454.6327550146748,463.3549118966824,469.33974839628456,470.4145778295834,463.76453783794904,453.80992275931953,465.9424962368887,473.43533410913943,465.31552171903076,0.12444552218292836,success
409.1344488782445,salt_test_1,232.3,295.0,7.5,31.7,37.0,454.9026690847552,463.76105532881667,469.47020960394485,470.6615913047932,463.898697506261,453.9222431490059,466.2594365809536,473.632937519685,465.4176226050148,0.12478279275865992,success
415.31897542223345,salt_test_1,232.3,295.0,7.5,31.7,37.0,454.9312816199508,463.6609843230754,469.6430568373134,470.7377546728399,463.8296689308867,453.7857812872123,466.08611659936673,473.6308080793915,465.32394816990114,0.12507890644739655,success
421.552319220691,salt_test_1,232.3,295.0,7.5,31.7,37.0,455.03087397891863,463.92266588749663,469.9208143380121,470.83672512024225,464.0079470320186,453.81606393869185,466.3796233653452,473.82257438416895,465.5782978190197,0.12533850902927204,success
427.81943201876396,salt_test_1,232.3,295.0,7.5,31.7,37.0,455.1318147761039,463.8671344578428,469.9187913811395,470.977192569886,463.9945851986463,453.9720185693082,466.29422708577596,474.01479722788304,465.4339053829923,0.12556429368657218,success
434.08904644013126,salt_test_1,232.3,295.0,7.5,31.7,37.0,455.2473880173628,464.05638222782665,470.10250450807234,471.06584765558233,464.26343338080153,454.01023409139884,466.4965267433559,474.144867934873,465.7717881304404,0.12575926516738695,success
440.39583168195645,salt_test_1,232.3,295.0,7.5,31.7,37.0,455.41573833867227,464.0347794915844,470.3558747407258,471.1908770773895,464.45824709163185,453.9608213790939,466.60004302775866,474.0813379443268,466.03334482422827,0.12592895227309614,success
446.7197029646179,salt_test_1,232.3,295.0,7.5,31.7,37.0,455.4999172085731,464.2625637772585,470.48033871305574,471.2398523927959,464.5420321913404,453.96034492450895,466.7738967559314,474.37051846007415,466.0319272640988,0.1260774449264936,success
453.10267389927174,salt_test_1,232.3,295.0,7.5,31.7,37.0,455.57445218168647,464.4959159138253,470.4828995601527,471.5106032574742,464.47636863730554,453.99423080944456,466.9199071922465,474.45424644092276,465.9549054856542,0.1262105218801645,success
459.492292043063,salt_test_1,232.3,295.0,7.5,31.7,37.0,455.57048006802705,464.4383755276767,470.6096813397366,471.80105808567146,464.6717929590915,454.1390959424174,466.97105713597824,474.8489066292115,466.17769182021135,0.12633209422934158,success
465.90645325545256,salt_test_1,232.3,295.0,7.5,31.7,37.0,455.7860578016423,464.7422032126885,470.664854500865,471.9537316254548,464.745499328178,454.1013085848864,467.3052219563924,475.0154415289815,466.2226615607778,0.12644768034819148,success
472.34185719360966,salt_test_1,232.3,295.0,7.5,31.7,37.0,455.77525229697653,464.79685504254354,470.84469639118066,472.04333278942494,464.87089451278297,454.4316559384289,467.27886131467176,475.09248365443165,466.45035294929767,0.1265623193087967,success
478.8089321938485,salt_test_1,232.3,295.0,7.5,31.7,37.0,455.9951200012476,464.79453360763057,471.0658090623721,472.1360098556903,465.11641991824683,454.41974237859694,467.2607340656737,475.1434907796683,466.56982752956327,0.12668118211481721,success
485.2984918912695,salt_test_1,232.3,295.0,7.5,31.7,37.0,455.87538307337024,464.9396858460573,471.19074484362903,472.16582649487157,465.01875883739723,454.612682140169,467.422816960433,475.10775561173716,466.56360540091373,0.12680888540904428,success
491.8155790978954,salt_test_1,232.3,295.0,7.5,31.7,37.0,456.02661867893903,465.0375845918638,471.2900657101495,472.473270829519,465.34131858287606,454.83238340710244,467.5518149173765,475.5045987689183,466.77698439289776,0.1269500195202245,success
498.3670481882204,salt_test_1,232.3,295.0,7.5,31.7,37.0,456.08803545343903,465.15676321317005,471.47695044822734,472.4878513515863,465.38556862437235,454.88932347647665,467.68876172068286,475.4520896927475,466.9199472445084,0.127108888219933,success
504.94259787947385,salt_test_1,232.3,295.0,7.5,31.7,37.0,456.02335538678693,465.1951801393608,471.44448135471305,472.6166274506072,465.63345165667835,454.81855504666544,467.7542909812628,475.49049270343534,467.1280616831996,0.12728893081036385,success
511.55251932316554,salt_test_1,232.3,295.0,7.5,31.7,37.0,456.29700068327185,465.2395032226807,471.60268931172476,472.7230810968801,465.6648081619732,455.097015765501,467.80012713297634,475.86452602856593,467.0320500634071,0.12749358744495462,success
518.1747006613103,salt_test_1,232.3,295.0,7.5,31.7,37.0,456.2946759910082,465.3382966529351,471.7573631250131,472.87098574127924,465.72130884993993,455.2370643437933,467.8975668453465,475.9063908423773,467.22100169227224,0.1277246505635644,success
524.8226445148307,salt_test_1,232.3,295.0,7.5,31.7,37.0,456.1477810155803,465.32640076925367,471.82745873849797,472.9383359679906,465.9179726530533,455.20088443332844,467.8944968408427,476.02923982441496,467.3631334659896,0.1279843380680285,success
531.5121381473895,salt_test_1,232.3,295.0,7.5,31.7,37.0,456.2418076269698,465.33975218324156,471.93784689746286,473.0675296223893,466.06990947547825,455.2987640758266,467.8728215727316,476.0219484820146,467.54707039984856,0.12827447150636107,success
538.215901493401,salt_test_1,232.3,295.0,7.5,31.7,37.0,456.1936500880324,465.46134571045275,471.94398911892057,473.0787851556146,466.12212724030815,455.4773036036586,467.88480038023613,476.15216029678515,467.7012048302406,0.1285942388954738,success
